date,close,name,realname
2015-03-26,190.405,TSLA,Tesla
2015-03-27,185.0,TSLA,Tesla
2015-03-30,190.57,TSLA,Tesla
2015-03-31,188.77,TSLA,Tesla
2015-04-01,187.59,TSLA,Tesla
2015-04-02,191.0,TSLA,Tesla
2015-04-06,203.1,TSLA,Tesla
2015-04-07,203.25,TSLA,Tesla
2015-04-08,207.67,TSLA,Tesla
2015-04-09,210.09,TSLA,Tesla
2015-04-10,210.9,TSLA,Tesla
2015-04-13,209.78,TSLA,Tesla
2015-04-14,207.46,TSLA,Tesla
2015-04-15,207.83,TSLA,Tesla
2015-04-16,206.7,TSLA,Tesla
2015-04-17,206.79,TSLA,Tesla
2015-04-20,205.27,TSLA,Tesla
2015-04-21,209.41,TSLA,Tesla
2015-04-22,219.44,TSLA,Tesla
2015-04-23,218.6,TSLA,Tesla
2015-04-24,218.425,TSLA,Tesla
2015-04-27,231.55,TSLA,Tesla
2015-04-28,230.48,TSLA,Tesla
2015-04-29,232.45,TSLA,Tesla
2015-04-30,226.05,TSLA,Tesla
2015-05-01,226.03,TSLA,Tesla
2015-05-04,230.51,TSLA,Tesla
2015-05-05,232.95,TSLA,Tesla
2015-05-06,230.43,TSLA,Tesla
2015-05-07,236.8,TSLA,Tesla
2015-05-08,236.61,TSLA,Tesla
2015-05-11,239.49,TSLA,Tesla
2015-05-12,244.74,TSLA,Tesla
2015-05-13,243.18,TSLA,Tesla
2015-05-14,244.1,TSLA,Tesla
2015-05-15,248.84,TSLA,Tesla
2015-05-18,248.75,TSLA,Tesla
2015-05-19,247.14,TSLA,Tesla
2015-05-20,244.35,TSLA,Tesla
2015-05-21,245.62,TSLA,Tesla
2015-05-22,247.73,TSLA,Tesla
2015-05-26,247.455,TSLA,Tesla
2015-05-27,247.43,TSLA,Tesla
2015-05-28,251.45,TSLA,Tesla
2015-05-29,250.8,TSLA,Tesla
2015-06-01,249.45,TSLA,Tesla
2015-06-02,248.35,TSLA,Tesla
2015-06-03,248.99,TSLA,Tesla
2015-06-04,245.92,TSLA,Tesla
2015-06-05,249.14,TSLA,Tesla
2015-06-08,256.29,TSLA,Tesla
2015-06-09,256.0,TSLA,Tesla
2015-06-10,250.7,TSLA,Tesla
2015-06-11,251.41,TSLA,Tesla
2015-06-12,250.69,TSLA,Tesla
2015-06-15,250.38,TSLA,Tesla
2015-06-16,253.12,TSLA,Tesla
2015-06-17,260.41,TSLA,Tesla
2015-06-18,261.89,TSLA,Tesla
2015-06-19,262.51,TSLA,Tesla
2015-06-22,259.79,TSLA,Tesla
2015-06-23,267.67,TSLA,Tesla
2015-06-24,265.17,TSLA,Tesla
2015-06-25,268.79,TSLA,Tesla
2015-06-26,267.09,TSLA,Tesla
2015-06-29,262.02,TSLA,Tesla
2015-06-30,268.26,TSLA,Tesla
2015-07-01,269.15,TSLA,Tesla
2015-07-02,280.02,TSLA,Tesla
2015-07-06,279.72,TSLA,Tesla
2015-07-07,267.88,TSLA,Tesla
2015-07-08,254.96,TSLA,Tesla
2015-07-09,257.92,TSLA,Tesla
2015-07-10,259.15,TSLA,Tesla
2015-07-13,262.16,TSLA,Tesla
2015-07-14,265.65,TSLA,Tesla
2015-07-15,263.14,TSLA,Tesla
2015-07-16,266.68,TSLA,Tesla
2015-07-17,274.66,TSLA,Tesla
2015-07-20,282.26,TSLA,Tesla
2015-07-21,266.77,TSLA,Tesla
2015-07-22,267.87,TSLA,Tesla
2015-07-23,267.2,TSLA,Tesla
2015-07-24,265.41,TSLA,Tesla
2015-07-27,253.01,TSLA,Tesla
2015-07-28,264.82,TSLA,Tesla
2015-07-29,263.82,TSLA,Tesla
2015-07-30,266.79,TSLA,Tesla
2015-07-31,266.15,TSLA,Tesla
2015-08-03,259.99,TSLA,Tesla
2015-08-04,266.28,TSLA,Tesla
2015-08-05,270.13,TSLA,Tesla
2015-08-06,246.13,TSLA,Tesla
2015-08-07,242.51,TSLA,Tesla
2015-08-10,241.14,TSLA,Tesla
2015-08-11,237.37,TSLA,Tesla
2015-08-12,238.17,TSLA,Tesla
2015-08-13,242.51,TSLA,Tesla
2015-08-14,243.15,TSLA,Tesla
2015-08-17,254.99,TSLA,Tesla
2015-08-18,260.72,TSLA,Tesla
2015-08-19,255.25,TSLA,Tesla
2015-08-20,242.18,TSLA,Tesla
2015-08-21,230.77,TSLA,Tesla
2015-08-24,218.87,TSLA,Tesla
2015-08-25,220.03,TSLA,Tesla
2015-08-26,224.84,TSLA,Tesla
2015-08-27,242.99,TSLA,Tesla
2015-08-28,248.48,TSLA,Tesla
2015-08-31,249.06,TSLA,Tesla
2015-09-01,238.63,TSLA,Tesla
2015-09-02,247.69,TSLA,Tesla
2015-09-03,245.57,TSLA,Tesla
2015-09-04,241.93,TSLA,Tesla
2015-09-08,248.17,TSLA,Tesla
2015-09-09,248.91,TSLA,Tesla
2015-09-10,248.48,TSLA,Tesla
2015-09-11,250.24,TSLA,Tesla
2015-09-14,253.19,TSLA,Tesla
2015-09-15,253.57,TSLA,Tesla
2015-09-16,262.25,TSLA,Tesla
2015-09-17,262.07,TSLA,Tesla
2015-09-18,260.62,TSLA,Tesla
2015-09-21,264.2,TSLA,Tesla
2015-09-22,260.94,TSLA,Tesla
2015-09-23,261.06,TSLA,Tesla
2015-09-24,263.12,TSLA,Tesla
2015-09-25,256.91,TSLA,Tesla
2015-09-28,248.43,TSLA,Tesla
2015-09-29,246.65,TSLA,Tesla
2015-09-30,248.4,TSLA,Tesla
2015-10-01,239.88,TSLA,Tesla
2015-10-02,247.57,TSLA,Tesla
2015-10-05,246.15,TSLA,Tesla
2015-10-06,241.46,TSLA,Tesla
2015-10-07,231.96,TSLA,Tesla
2015-10-08,226.72,TSLA,Tesla
2015-10-09,220.69,TSLA,Tesla
2015-10-12,215.58,TSLA,Tesla
2015-10-13,219.25,TSLA,Tesla
2015-10-14,216.88,TSLA,Tesla
2015-10-15,221.31,TSLA,Tesla
2015-10-16,227.01,TSLA,Tesla
2015-10-19,228.1,TSLA,Tesla
2015-10-20,213.03,TSLA,Tesla
2015-10-21,210.09,TSLA,Tesla
2015-10-22,211.72,TSLA,Tesla
2015-10-23,209.09,TSLA,Tesla
2015-10-26,215.26,TSLA,Tesla
2015-10-27,210.35,TSLA,Tesla
2015-10-28,212.96,TSLA,Tesla
2015-10-29,211.63,TSLA,Tesla
2015-10-30,206.93,TSLA,Tesla
2015-11-02,213.79,TSLA,Tesla
2015-11-03,208.35,TSLA,Tesla
2015-11-04,231.63,TSLA,Tesla
2015-11-05,231.77,TSLA,Tesla
2015-11-06,232.36,TSLA,Tesla
2015-11-09,225.33,TSLA,Tesla
2015-11-10,216.5,TSLA,Tesla
2015-11-11,219.08,TSLA,Tesla
2015-11-12,212.94,TSLA,Tesla
2015-11-13,207.19,TSLA,Tesla
2015-11-16,214.31,TSLA,Tesla
2015-11-17,214.0,TSLA,Tesla
2015-11-18,221.07,TSLA,Tesla
2015-11-19,221.8,TSLA,Tesla
2015-11-20,220.01,TSLA,Tesla
2015-11-23,217.75,TSLA,Tesla
2015-11-24,218.25,TSLA,Tesla
2015-11-25,229.64,TSLA,Tesla
2015-11-27,231.61,TSLA,Tesla
2015-11-30,230.26,TSLA,Tesla
2015-12-01,237.19,TSLA,Tesla
2015-12-02,231.99,TSLA,Tesla
2015-12-03,232.71,TSLA,Tesla
2015-12-04,230.38,TSLA,Tesla
2015-12-07,231.13,TSLA,Tesla
2015-12-08,226.72,TSLA,Tesla
2015-12-09,224.52,TSLA,Tesla
2015-12-10,227.07,TSLA,Tesla
2015-12-11,217.02,TSLA,Tesla
2015-12-14,218.58,TSLA,Tesla
2015-12-15,221.09,TSLA,Tesla
2015-12-16,234.51,TSLA,Tesla
2015-12-17,233.39,TSLA,Tesla
2015-12-18,230.46,TSLA,Tesla
2015-12-21,232.56,TSLA,Tesla
2015-12-22,229.95,TSLA,Tesla
2015-12-23,229.7,TSLA,Tesla
2015-12-24,230.57,TSLA,Tesla
2015-12-28,228.95,TSLA,Tesla
2015-12-29,237.19,TSLA,Tesla
2015-12-30,238.09,TSLA,Tesla
2015-12-31,240.01,TSLA,Tesla
2016-01-04,223.41,TSLA,Tesla
2016-01-05,223.43,TSLA,Tesla
2016-01-06,219.04,TSLA,Tesla
2016-01-07,215.65,TSLA,Tesla
2016-01-08,211.0,TSLA,Tesla
2016-01-11,207.85,TSLA,Tesla
2016-01-12,209.97,TSLA,Tesla
2016-01-13,200.31,TSLA,Tesla
2016-01-14,206.18,TSLA,Tesla
2016-01-15,204.99,TSLA,Tesla
2016-01-19,204.72,TSLA,Tesla
2016-01-20,198.7,TSLA,Tesla
2016-01-21,199.97,TSLA,Tesla
2016-01-22,202.55,TSLA,Tesla
2016-01-25,196.38,TSLA,Tesla
2016-01-26,193.56,TSLA,Tesla
2016-01-27,188.07,TSLA,Tesla
2016-01-28,189.7,TSLA,Tesla
2016-01-29,191.2,TSLA,Tesla
2016-02-01,196.94,TSLA,Tesla
2016-02-02,182.78,TSLA,Tesla
2016-02-03,173.48,TSLA,Tesla
2016-02-04,175.33,TSLA,Tesla
2016-02-05,162.6,TSLA,Tesla
2016-02-08,147.99,TSLA,Tesla
2016-02-09,148.25,TSLA,Tesla
2016-02-10,143.67,TSLA,Tesla
2016-02-11,150.47,TSLA,Tesla
2016-02-12,151.04,TSLA,Tesla
2016-02-16,155.17,TSLA,Tesla
2016-02-17,168.68,TSLA,Tesla
2016-02-18,166.77,TSLA,Tesla
2016-02-19,166.58,TSLA,Tesla
2016-02-22,177.74,TSLA,Tesla
2016-02-23,177.21,TSLA,Tesla
2016-02-24,179.0,TSLA,Tesla
2016-02-25,187.43,TSLA,Tesla
2016-02-26,190.34,TSLA,Tesla
2016-02-29,191.93,TSLA,Tesla
2016-03-01,186.35,TSLA,Tesla
2016-03-02,188.34,TSLA,Tesla
2016-03-03,195.74,TSLA,Tesla
2016-03-04,201.04,TSLA,Tesla
2016-03-07,205.29,TSLA,Tesla
2016-03-08,202.6,TSLA,Tesla
2016-03-09,208.72,TSLA,Tesla
2016-03-10,205.18,TSLA,Tesla
2016-03-11,207.5,TSLA,Tesla
2016-03-14,215.15,TSLA,Tesla
2016-03-15,218.34,TSLA,Tesla
2016-03-16,221.93,TSLA,Tesla
2016-03-17,226.38,TSLA,Tesla
2016-03-18,232.74,TSLA,Tesla
2016-03-21,238.32,TSLA,Tesla
2016-03-22,234.24,TSLA,Tesla
2016-03-23,222.58,TSLA,Tesla
2016-03-24,227.75,TSLA,Tesla
2016-03-28,230.26,TSLA,Tesla
2016-03-29,230.13,TSLA,Tesla
2016-03-30,226.89,TSLA,Tesla
2016-03-31,229.77,TSLA,Tesla
2016-04-01,237.59,TSLA,Tesla
2016-04-04,246.99,TSLA,Tesla
2016-04-05,255.47,TSLA,Tesla
2016-04-06,265.42,TSLA,Tesla
2016-04-07,257.2,TSLA,Tesla
2016-04-08,250.07,TSLA,Tesla
2016-04-11,249.92,TSLA,Tesla
2016-04-12,247.82,TSLA,Tesla
2016-04-13,254.53,TSLA,Tesla
2016-04-14,251.86,TSLA,Tesla
2016-04-15,254.51,TSLA,Tesla
2016-04-18,253.88,TSLA,Tesla
2016-04-19,247.37,TSLA,Tesla
2016-04-20,249.97,TSLA,Tesla
2016-04-21,248.29,TSLA,Tesla
2016-04-22,253.75,TSLA,Tesla
2016-04-25,251.82,TSLA,Tesla
2016-04-26,253.74,TSLA,Tesla
2016-04-27,251.47,TSLA,Tesla
2016-04-28,247.71,TSLA,Tesla
2016-04-29,240.76,TSLA,Tesla
2016-05-02,241.8,TSLA,Tesla
2016-05-03,232.32,TSLA,Tesla
2016-05-04,222.56,TSLA,Tesla
2016-05-05,211.53,TSLA,Tesla
2016-05-06,214.93,TSLA,Tesla
2016-05-09,208.92,TSLA,Tesla
2016-05-10,208.69,TSLA,Tesla
2016-05-11,208.96,TSLA,Tesla
2016-05-12,207.28,TSLA,Tesla
2016-05-13,207.61,TSLA,Tesla
2016-05-16,208.29,TSLA,Tesla
2016-05-17,204.66,TSLA,Tesla
2016-05-18,211.17,TSLA,Tesla
2016-05-19,215.21,TSLA,Tesla
2016-05-20,220.28,TSLA,Tesla
2016-05-23,216.22,TSLA,Tesla
2016-05-24,217.91,TSLA,Tesla
2016-05-25,219.58,TSLA,Tesla
2016-05-26,225.12,TSLA,Tesla
2016-05-27,223.04,TSLA,Tesla
2016-05-31,223.23,TSLA,Tesla
2016-06-01,219.56,TSLA,Tesla
2016-06-02,218.96,TSLA,Tesla
2016-06-03,218.99,TSLA,Tesla
2016-06-06,220.68,TSLA,Tesla
2016-06-07,232.34,TSLA,Tesla
2016-06-08,235.52,TSLA,Tesla
2016-06-09,229.36,TSLA,Tesla
2016-06-10,218.79,TSLA,Tesla
2016-06-13,217.87,TSLA,Tesla
2016-06-14,214.96,TSLA,Tesla
2016-06-15,217.7,TSLA,Tesla
2016-06-16,217.93,TSLA,Tesla
2016-06-17,215.47,TSLA,Tesla
2016-06-20,219.7,TSLA,Tesla
2016-06-21,219.61,TSLA,Tesla
2016-06-22,196.66,TSLA,Tesla
2016-06-23,196.4,TSLA,Tesla
2016-06-24,193.15,TSLA,Tesla
2016-06-27,198.55,TSLA,Tesla
2016-06-28,201.79,TSLA,Tesla
2016-06-29,210.19,TSLA,Tesla
2016-06-30,212.28,TSLA,Tesla
2016-07-01,216.5,TSLA,Tesla
2016-07-05,213.98,TSLA,Tesla
2016-07-06,214.44,TSLA,Tesla
2016-07-07,215.94,TSLA,Tesla
2016-07-08,216.78,TSLA,Tesla
2016-07-11,224.78,TSLA,Tesla
2016-07-12,224.65,TSLA,Tesla
2016-07-13,222.53,TSLA,Tesla
2016-07-14,221.53,TSLA,Tesla
2016-07-15,220.4,TSLA,Tesla
2016-07-18,226.25,TSLA,Tesla
2016-07-19,225.26,TSLA,Tesla
2016-07-20,228.36,TSLA,Tesla
2016-07-21,220.5,TSLA,Tesla
2016-07-22,222.27,TSLA,Tesla
2016-07-25,230.01,TSLA,Tesla
2016-07-26,229.51,TSLA,Tesla
2016-07-27,228.49,TSLA,Tesla
2016-07-28,230.61,TSLA,Tesla
2016-07-29,234.79,TSLA,Tesla
2016-08-01,230.01,TSLA,Tesla
2016-08-02,227.2,TSLA,Tesla
2016-08-03,225.79,TSLA,Tesla
2016-08-04,230.61,TSLA,Tesla
2016-08-05,230.03,TSLA,Tesla
2016-08-08,226.16,TSLA,Tesla
2016-08-09,229.08,TSLA,Tesla
2016-08-10,225.65,TSLA,Tesla
2016-08-11,224.91,TSLA,Tesla
2016-08-12,225.61,TSLA,Tesla
2016-08-15,225.59,TSLA,Tesla
2016-08-16,223.61,TSLA,Tesla
2016-08-17,223.24,TSLA,Tesla
2016-08-18,223.51,TSLA,Tesla
2016-08-19,225.0,TSLA,Tesla
2016-08-22,222.93,TSLA,Tesla
2016-08-23,224.84,TSLA,Tesla
2016-08-24,222.62,TSLA,Tesla
2016-08-25,220.96,TSLA,Tesla
2016-08-26,219.99,TSLA,Tesla
2016-08-29,215.2,TSLA,Tesla
2016-08-30,211.34,TSLA,Tesla
2016-08-31,212.01,TSLA,Tesla
2016-09-01,200.77,TSLA,Tesla
2016-09-02,197.78,TSLA,Tesla
2016-09-06,202.83,TSLA,Tesla
