date,close,Name,RealName
2014-06-24,572.54,GOOGL,Alpabet / Google
2014-06-25,585.93,GOOGL,Alpabet / Google
2014-06-26,584.77,GOOGL,Alpabet / Google
2014-06-27,585.69,GOOGL,Alpabet / Google
2014-06-30,584.67,GOOGL,Alpabet / Google
2014-07-01,591.49,GOOGL,Alpabet / Google
2014-07-02,590.78,GOOGL,Alpabet / Google
2014-07-03,593.08,GOOGL,Alpabet / Google
2014-07-07,590.76,GOOGL,Alpabet / Google
2014-07-08,578.4,GOOGL,Alpabet / Google
2014-07-09,583.36,GOOGL,Alpabet / Google
2014-07-10,580.04,GOOGL,Alpabet / Google
2014-07-11,586.65,GOOGL,Alpabet / Google
2014-07-14,594.26,GOOGL,Alpabet / Google
2014-07-15,593.06,GOOGL,Alpabet / Google
2014-07-16,590.62,GOOGL,Alpabet / Google
2014-07-17,580.82,GOOGL,Alpabet / Google
2014-07-18,605.11,GOOGL,Alpabet / Google
2014-07-21,598.44,GOOGL,Alpabet / Google
2014-07-22,603.57,GOOGL,Alpabet / Google
2014-07-23,605.19,GOOGL,Alpabet / Google
2014-07-24,603.01,GOOGL,Alpabet / Google
2014-07-25,598.08,GOOGL,Alpabet / Google
2014-07-28,599.02,GOOGL,Alpabet / Google
2014-07-29,593.95,GOOGL,Alpabet / Google
2014-07-30,595.44,GOOGL,Alpabet / Google
2014-07-31,579.55,GOOGL,Alpabet / Google
2014-08-01,573.6,GOOGL,Alpabet / Google
2014-08-04,582.27,GOOGL,Alpabet / Google
2014-08-05,573.14,GOOGL,Alpabet / Google
2014-08-06,574.49,GOOGL,Alpabet / Google
2014-08-07,571.81,GOOGL,Alpabet / Google
2014-08-08,577.94,GOOGL,Alpabet / Google
2014-08-11,577.25,GOOGL,Alpabet / Google
2014-08-12,572.12,GOOGL,Alpabet / Google
2014-08-13,584.56,GOOGL,Alpabet / Google
2014-08-14,584.65,GOOGL,Alpabet / Google
2014-08-15,583.71,GOOGL,Alpabet / Google
2014-08-18,592.7,GOOGL,Alpabet / Google
2014-08-19,597.11,GOOGL,Alpabet / Google
2014-08-20,595.41,GOOGL,Alpabet / Google
2014-08-21,592.42,GOOGL,Alpabet / Google
2014-08-22,592.54,GOOGL,Alpabet / Google
2014-08-25,590.57,GOOGL,Alpabet / Google
2014-08-26,588.12,GOOGL,Alpabet / Google
2014-08-27,583.0,GOOGL,Alpabet / Google
2014-08-28,580.32,GOOGL,Alpabet / Google
2014-08-29,582.36,GOOGL,Alpabet / Google
2014-09-02,588.63,GOOGL,Alpabet / Google
2014-09-03,589.52,GOOGL,Alpabet / Google
2014-09-04,593.14,GOOGL,Alpabet / Google
2014-09-05,597.78,GOOGL,Alpabet / Google
2014-09-08,601.63,GOOGL,Alpabet / Google
2014-09-09,591.97,GOOGL,Alpabet / Google
2014-09-10,593.42,GOOGL,Alpabet / Google
2014-09-11,591.11,GOOGL,Alpabet / Google
2014-09-12,584.9,GOOGL,Alpabet / Google
2014-09-15,581.64,GOOGL,Alpabet / Google
2014-09-16,588.78,GOOGL,Alpabet / Google
2014-09-17,593.29,GOOGL,Alpabet / Google
2014-09-18,597.27,GOOGL,Alpabet / Google
2014-09-19,605.4,GOOGL,Alpabet / Google
2014-09-22,597.27,GOOGL,Alpabet / Google
2014-09-23,591.18,GOOGL,Alpabet / Google
2014-09-24,598.42,GOOGL,Alpabet / Google
2014-09-25,585.25,GOOGL,Alpabet / Google
2014-09-26,587.9,GOOGL,Alpabet / Google
2014-09-29,587.81,GOOGL,Alpabet / Google
2014-09-30,588.41,GOOGL,Alpabet / Google
2014-10-01,579.63,GOOGL,Alpabet / Google
2014-10-02,580.88,GOOGL,Alpabet / Google
2014-10-03,586.25,GOOGL,Alpabet / Google
2014-10-06,587.78,GOOGL,Alpabet / Google
2014-10-07,574.1,GOOGL,Alpabet / Google
2014-10-08,583.74,GOOGL,Alpabet / Google
2014-10-09,570.81,GOOGL,Alpabet / Google
2014-10-10,555.19,GOOGL,Alpabet / Google
2014-10-13,544.75,GOOGL,Alpabet / Google
2014-10-14,548.69,GOOGL,Alpabet / Google
2014-10-15,540.73,GOOGL,Alpabet / Google
2014-10-16,536.92,GOOGL,Alpabet / Google
2014-10-17,522.97,GOOGL,Alpabet / Google
2014-10-20,532.38,GOOGL,Alpabet / Google
2014-10-21,538.03,GOOGL,Alpabet / Google
2014-10-22,542.69,GOOGL,Alpabet / Google
2014-10-23,553.65,GOOGL,Alpabet / Google
2014-10-24,548.9,GOOGL,Alpabet / Google
2014-10-27,549.88,GOOGL,Alpabet / Google
2014-10-28,558.94,GOOGL,Alpabet / Google
2014-10-29,558.45,GOOGL,Alpabet / Google
2014-10-30,560.27,GOOGL,Alpabet / Google
2014-10-31,567.87,GOOGL,Alpabet / Google
2014-11-03,563.77,GOOGL,Alpabet / Google
2014-11-04,564.19,GOOGL,Alpabet / Google
2014-11-05,555.95,GOOGL,Alpabet / Google
2014-11-06,551.69,GOOGL,Alpabet / Google
2014-11-07,551.82,GOOGL,Alpabet / Google
2014-11-10,558.23,GOOGL,Alpabet / Google
2014-11-11,561.29,GOOGL,Alpabet / Google
2014-11-12,558.25,GOOGL,Alpabet / Google
2014-11-13,556.44,GOOGL,Alpabet / Google
2014-11-14,555.19,GOOGL,Alpabet / Google
2014-11-17,546.64,GOOGL,Alpabet / Google
2014-11-18,544.51,GOOGL,Alpabet / Google
2014-11-19,547.2,GOOGL,Alpabet / Google
2014-11-20,543.76,GOOGL,Alpabet / Google
2014-11-21,545.89,GOOGL,Alpabet / Google
2014-11-24,547.48,GOOGL,Alpabet / Google
2014-11-25,549.23,GOOGL,Alpabet / Google
2014-11-26,547.73,GOOGL,Alpabet / Google
2014-11-28,549.08,GOOGL,Alpabet / Google
2014-12-01,539.65,GOOGL,Alpabet / Google
2014-12-02,538.59,GOOGL,Alpabet / Google
2014-12-03,536.97,GOOGL,Alpabet / Google
2014-12-04,542.58,GOOGL,Alpabet / Google
2014-12-05,528.08,GOOGL,Alpabet / Google
2014-12-08,530.73,GOOGL,Alpabet / Google
2014-12-09,536.11,GOOGL,Alpabet / Google
2014-12-10,528.04,GOOGL,Alpabet / Google
2014-12-11,532.11,GOOGL,Alpabet / Google
2014-12-12,521.51,GOOGL,Alpabet / Google
2014-12-15,515.84,GOOGL,Alpabet / Google
2014-12-16,498.16,GOOGL,Alpabet / Google
2014-12-17,506.45,GOOGL,Alpabet / Google
2014-12-18,514.62,GOOGL,Alpabet / Google
2014-12-19,520.04,GOOGL,Alpabet / Google
2014-12-22,532.3,GOOGL,Alpabet / Google
2014-12-23,538.77,GOOGL,Alpabet / Google
2014-12-24,536.93,GOOGL,Alpabet / Google
2014-12-26,541.52,GOOGL,Alpabet / Google
2014-12-29,537.31,GOOGL,Alpabet / Google
2014-12-30,535.28,GOOGL,Alpabet / Google
2014-12-31,530.66,GOOGL,Alpabet / Google
2015-01-02,529.55,GOOGL,Alpabet / Google
2015-01-05,519.46,GOOGL,Alpabet / Google
2015-01-06,506.64,GOOGL,Alpabet / Google
2015-01-07,505.15,GOOGL,Alpabet / Google
2015-01-08,506.91,GOOGL,Alpabet / Google
2015-01-09,500.72,GOOGL,Alpabet / Google
2015-01-12,497.06,GOOGL,Alpabet / Google
2015-01-13,501.8,GOOGL,Alpabet / Google
2015-01-14,505.93,GOOGL,Alpabet / Google
2015-01-15,504.01,GOOGL,Alpabet / Google
2015-01-16,510.455,GOOGL,Alpabet / Google
2015-01-20,509.94,GOOGL,Alpabet / Google
2015-01-21,520.39,GOOGL,Alpabet / Google
2015-01-22,537.3,GOOGL,Alpabet / Google
2015-01-23,541.95,GOOGL,Alpabet / Google
2015-01-26,536.72,GOOGL,Alpabet / Google
2015-01-27,521.19,GOOGL,Alpabet / Google
2015-01-28,512.43,GOOGL,Alpabet / Google
2015-01-29,513.23,GOOGL,Alpabet / Google
2015-01-30,537.55,GOOGL,Alpabet / Google
2015-02-02,532.2,GOOGL,Alpabet / Google
2015-02-03,533.3,GOOGL,Alpabet / Google
2015-02-04,526.1,GOOGL,Alpabet / Google
2015-02-05,529.83,GOOGL,Alpabet / Google
2015-02-06,533.875,GOOGL,Alpabet / Google
2015-02-09,529.28,GOOGL,Alpabet / Google
2015-02-10,540.16,GOOGL,Alpabet / Google
2015-02-11,538.0,GOOGL,Alpabet / Google
2015-02-12,546.01,GOOGL,Alpabet / Google
2015-02-13,551.16,GOOGL,Alpabet / Google
2015-02-17,545.01,GOOGL,Alpabet / Google
2015-02-18,542.65,GOOGL,Alpabet / Google
2015-02-19,546.45,GOOGL,Alpabet / Google
2015-02-20,541.8,GOOGL,Alpabet / Google
2015-02-23,535.0,GOOGL,Alpabet / Google
2015-02-24,538.65,GOOGL,Alpabet / Google
2015-02-25,547.33,GOOGL,Alpabet / Google
2015-02-26,559.29,GOOGL,Alpabet / Google
2015-02-27,562.63,GOOGL,Alpabet / Google
2015-03-02,575.02,GOOGL,Alpabet / Google
2015-03-03,578.795,GOOGL,Alpabet / Google
2015-03-04,578.33,GOOGL,Alpabet / Google
2015-03-05,581.435,GOOGL,Alpabet / Google
2015-03-06,572.9,GOOGL,Alpabet / Google
2015-03-09,574.1,GOOGL,Alpabet / Google
2015-03-10,559.85,GOOGL,Alpabet / Google
2015-03-11,555.69,GOOGL,Alpabet / Google
2015-03-12,561.17,GOOGL,Alpabet / Google
2015-03-13,553.0,GOOGL,Alpabet / Google
2015-03-16,561.64,GOOGL,Alpabet / Google
2015-03-17,557.61,GOOGL,Alpabet / Google
2015-03-18,566.16,GOOGL,Alpabet / Google
2015-03-19,563.67,GOOGL,Alpabet / Google
2015-03-20,564.95,GOOGL,Alpabet / Google
2015-03-23,565.37,GOOGL,Alpabet / Google
2015-03-24,577.54,GOOGL,Alpabet / Google
2015-03-25,567.0,GOOGL,Alpabet / Google
2015-03-26,563.64,GOOGL,Alpabet / Google
2015-03-27,557.55,GOOGL,Alpabet / Google
2015-03-30,561.135,GOOGL,Alpabet / Google
2015-03-31,554.7,GOOGL,Alpabet / Google
2015-04-01,549.49,GOOGL,Alpabet / Google
2015-04-02,541.31,GOOGL,Alpabet / Google
2015-04-06,543.95,GOOGL,Alpabet / Google
2015-04-07,544.86,GOOGL,Alpabet / Google
2015-04-08,548.84,GOOGL,Alpabet / Google
2015-04-09,548.02,GOOGL,Alpabet / Google
2015-04-10,548.54,GOOGL,Alpabet / Google
2015-04-13,548.64,GOOGL,Alpabet / Google
2015-04-14,539.78,GOOGL,Alpabet / Google
2015-04-15,541.04,GOOGL,Alpabet / Google
2015-04-16,543.52,GOOGL,Alpabet / Google
2015-04-17,532.74,GOOGL,Alpabet / Google
2015-04-20,544.53,GOOGL,Alpabet / Google
2015-04-21,542.925,GOOGL,Alpabet / Google
2015-04-22,549.18,GOOGL,Alpabet / Google
2015-04-23,557.46,GOOGL,Alpabet / Google
2015-04-24,573.66,GOOGL,Alpabet / Google
2015-04-27,566.12,GOOGL,Alpabet / Google
2015-04-28,564.37,GOOGL,Alpabet / Google
2015-04-29,561.39,GOOGL,Alpabet / Google
2015-04-30,548.77,GOOGL,Alpabet / Google
2015-05-01,551.16,GOOGL,Alpabet / Google
2015-05-04,552.84,GOOGL,Alpabet / Google
2015-05-05,543.045,GOOGL,Alpabet / Google
2015-05-06,535.08,GOOGL,Alpabet / Google
2015-05-07,542.04,GOOGL,Alpabet / Google
2015-05-08,548.95,GOOGL,Alpabet / Google
2015-05-11,545.78,GOOGL,Alpabet / Google
2015-05-12,538.73,GOOGL,Alpabet / Google
2015-05-13,539.49,GOOGL,Alpabet / Google
2015-05-14,549.2,GOOGL,Alpabet / Google
2015-05-15,546.49,GOOGL,Alpabet / Google
2015-05-18,546.67,GOOGL,Alpabet / Google
2015-05-19,549.28,GOOGL,Alpabet / Google
2015-05-20,552.51,GOOGL,Alpabet / Google
2015-05-21,556.81,GOOGL,Alpabet / Google
2015-05-22,554.52,GOOGL,Alpabet / Google
2015-05-26,547.19,GOOGL,Alpabet / Google
2015-05-27,554.25,GOOGL,Alpabet / Google
2015-05-28,554.18,GOOGL,Alpabet / Google
2015-05-29,545.32,GOOGL,Alpabet / Google
2015-06-01,549.21,GOOGL,Alpabet / Google
2015-06-02,553.95,GOOGL,Alpabet / Google
2015-06-03,555.29,GOOGL,Alpabet / Google
2015-06-04,551.69,GOOGL,Alpabet / Google
2015-06-05,549.53,GOOGL,Alpabet / Google
2015-06-08,543.48,GOOGL,Alpabet / Google
2015-06-09,542.16,GOOGL,Alpabet / Google
2015-06-10,552.6,GOOGL,Alpabet / Google
2015-06-11,550.04,GOOGL,Alpabet / Google
2015-06-12,547.47,GOOGL,Alpabet / Google
2015-06-15,543.0,GOOGL,Alpabet / Google
2015-06-16,544.87,GOOGL,Alpabet / Google
2015-06-17,546.6,GOOGL,Alpabet / Google
2015-06-18,556.18,GOOGL,Alpabet / Google
2015-06-19,557.52,GOOGL,Alpabet / Google
2015-06-22,559.68,GOOGL,Alpabet / Google
2015-06-23,563.39,GOOGL,Alpabet / Google
2015-06-24,558.57,GOOGL,Alpabet / Google
2015-06-25,557.95,GOOGL,Alpabet / Google
2015-06-26,553.06,GOOGL,Alpabet / Google
2015-06-29,541.25,GOOGL,Alpabet / Google
2015-06-30,540.04,GOOGL,Alpabet / Google
2015-07-01,543.3,GOOGL,Alpabet / Google
2015-07-02,547.34,GOOGL,Alpabet / Google
2015-07-06,545.62,GOOGL,Alpabet / Google
2015-07-07,550.03,GOOGL,Alpabet / Google
2015-07-08,541.7,GOOGL,Alpabet / Google
2015-07-09,544.65,GOOGL,Alpabet / Google
2015-07-10,556.11,GOOGL,Alpabet / Google
2015-07-13,571.73,GOOGL,Alpabet / Google
2015-07-14,584.18,GOOGL,Alpabet / Google
2015-07-15,583.96,GOOGL,Alpabet / Google
2015-07-16,601.78,GOOGL,Alpabet / Google
2015-07-17,699.62,GOOGL,Alpabet / Google
2015-07-20,692.84,GOOGL,Alpabet / Google
2015-07-21,695.35,GOOGL,Alpabet / Google
2015-07-22,695.1,GOOGL,Alpabet / Google
2015-07-23,674.73,GOOGL,Alpabet / Google
2015-07-24,654.77,GOOGL,Alpabet / Google
2015-07-27,658.27,GOOGL,Alpabet / Google
2015-07-28,659.66,GOOGL,Alpabet / Google
2015-07-29,661.43,GOOGL,Alpabet / Google
2015-07-30,664.56,GOOGL,Alpabet / Google
2015-07-31,657.5,GOOGL,Alpabet / Google
2015-08-03,664.72,GOOGL,Alpabet / Google
2015-08-04,661.28,GOOGL,Alpabet / Google
2015-08-05,673.29,GOOGL,Alpabet / Google
2015-08-06,670.15,GOOGL,Alpabet / Google
2015-08-07,664.39,GOOGL,Alpabet / Google
2015-08-10,663.14,GOOGL,Alpabet / Google
2015-08-11,690.3,GOOGL,Alpabet / Google
2015-08-12,691.47,GOOGL,Alpabet / Google
2015-08-13,686.51,GOOGL,Alpabet / Google
2015-08-14,689.37,GOOGL,Alpabet / Google
2015-08-17,694.11,GOOGL,Alpabet / Google
2015-08-18,688.73,GOOGL,Alpabet / Google
2015-08-19,694.04,GOOGL,Alpabet / Google
2015-08-20,679.48,GOOGL,Alpabet / Google
2015-08-21,644.03,GOOGL,Alpabet / Google
2015-08-24,618.11,GOOGL,Alpabet / Google
2015-08-25,612.47,GOOGL,Alpabet / Google
2015-08-26,659.74,GOOGL,Alpabet / Google
2015-08-27,667.96,GOOGL,Alpabet / Google
2015-08-28,659.69,GOOGL,Alpabet / Google
2015-08-31,647.82,GOOGL,Alpabet / Google
2015-09-01,629.56,GOOGL,Alpabet / Google
2015-09-02,644.91,GOOGL,Alpabet / Google
2015-09-03,637.05,GOOGL,Alpabet / Google
2015-09-04,628.96,GOOGL,Alpabet / Google
2015-09-08,643.88,GOOGL,Alpabet / Google
2015-09-09,643.41,GOOGL,Alpabet / Google
2015-09-10,651.08,GOOGL,Alpabet / Google
2015-09-11,655.3,GOOGL,Alpabet / Google
2015-09-14,652.47,GOOGL,Alpabet / Google
2015-09-15,665.07,GOOGL,Alpabet / Google
2015-09-16,665.52,GOOGL,Alpabet / Google
2015-09-17,671.67,GOOGL,Alpabet / Google
2015-09-18,660.92,GOOGL,Alpabet / Google
2015-09-21,666.98,GOOGL,Alpabet / Google
2015-09-22,653.2,GOOGL,Alpabet / Google
2015-09-23,653.29,GOOGL,Alpabet / Google
2015-09-24,654.91,GOOGL,Alpabet / Google
2015-09-25,640.15,GOOGL,Alpabet / Google
2015-09-28,624.25,GOOGL,Alpabet / Google
2015-09-29,622.61,GOOGL,Alpabet / Google
2015-09-30,638.37,GOOGL,Alpabet / Google
2015-10-01,642.0,GOOGL,Alpabet / Google
2015-10-02,656.99,GOOGL,Alpabet / Google
2015-10-05,671.68,GOOGL,Alpabet / Google
2015-10-06,671.64,GOOGL,Alpabet / Google
2015-10-07,670.0,GOOGL,Alpabet / Google
2015-10-08,667.0,GOOGL,Alpabet / Google
2015-10-09,671.24,GOOGL,Alpabet / Google
2015-10-12,676.43,GOOGL,Alpabet / Google
2015-10-13,683.17,GOOGL,Alpabet / Google
2015-10-14,680.41,GOOGL,Alpabet / Google
2015-10-15,693.02,GOOGL,Alpabet / Google
2015-10-16,695.32,GOOGL,Alpabet / Google
2015-10-19,699.95,GOOGL,Alpabet / Google
2015-10-20,680.0,GOOGL,Alpabet / Google
2015-10-21,671.8,GOOGL,Alpabet / Google
2015-10-22,681.14,GOOGL,Alpabet / Google
2015-10-23,719.33,GOOGL,Alpabet / Google
2015-10-26,731.12,GOOGL,Alpabet / Google
2015-10-27,732.82,GOOGL,Alpabet / Google
2015-10-28,736.92,GOOGL,Alpabet / Google
2015-10-29,744.85,GOOGL,Alpabet / Google
2015-10-30,737.39,GOOGL,Alpabet / Google
2015-11-02,747.74,GOOGL,Alpabet / Google
2015-11-03,748.82,GOOGL,Alpabet / Google
2015-11-04,755.31,GOOGL,Alpabet / Google
2015-11-05,760.67,GOOGL,Alpabet / Google
2015-11-06,761.6,GOOGL,Alpabet / Google
2015-11-09,754.77,GOOGL,Alpabet / Google
2015-11-10,758.26,GOOGL,Alpabet / Google
2015-11-11,765.25,GOOGL,Alpabet / Google
2015-11-12,756.53,GOOGL,Alpabet / Google
2015-11-13,740.07,GOOGL,Alpabet / Google
2015-11-16,750.42,GOOGL,Alpabet / Google
2015-11-17,745.98,GOOGL,Alpabet / Google
2015-11-18,760.01,GOOGL,Alpabet / Google
2015-11-19,759.94,GOOGL,Alpabet / Google
2015-11-20,777.0,GOOGL,Alpabet / Google
2015-11-23,776.7,GOOGL,Alpabet / Google
2015-11-24,769.63,GOOGL,Alpabet / Google
2015-11-25,769.26,GOOGL,Alpabet / Google
2015-11-27,771.97,GOOGL,Alpabet / Google
2015-11-30,762.85,GOOGL,Alpabet / Google
2015-12-01,783.79,GOOGL,Alpabet / Google
2015-12-02,777.85,GOOGL,Alpabet / Google
2015-12-03,768.2,GOOGL,Alpabet / Google
2015-12-04,779.21,GOOGL,Alpabet / Google
2015-12-07,772.99,GOOGL,Alpabet / Google
2015-12-08,775.14,GOOGL,Alpabet / Google
2015-12-09,762.55,GOOGL,Alpabet / Google
2015-12-10,760.04,GOOGL,Alpabet / Google
2015-12-11,750.42,GOOGL,Alpabet / Google
2015-12-14,762.54,GOOGL,Alpabet / Google
2015-12-15,760.09,GOOGL,Alpabet / Google
2015-12-16,776.59,GOOGL,Alpabet / Google
2015-12-17,769.83,GOOGL,Alpabet / Google
2015-12-18,756.85,GOOGL,Alpabet / Google
2015-12-21,760.8,GOOGL,Alpabet / Google
2015-12-22,767.13,GOOGL,Alpabet / Google
2015-12-23,768.51,GOOGL,Alpabet / Google
2015-12-24,765.84,GOOGL,Alpabet / Google
2015-12-28,782.24,GOOGL,Alpabet / Google
2015-12-29,793.96,GOOGL,Alpabet / Google
2015-12-30,790.3,GOOGL,Alpabet / Google
2015-12-31,778.01,GOOGL,Alpabet / Google
2016-01-04,759.44,GOOGL,Alpabet / Google
2016-01-05,761.53,GOOGL,Alpabet / Google
2016-01-06,759.33,GOOGL,Alpabet / Google
2016-01-07,741.0,GOOGL,Alpabet / Google
2016-01-08,730.91,GOOGL,Alpabet / Google
2016-01-11,733.07,GOOGL,Alpabet / Google
2016-01-12,745.34,GOOGL,Alpabet / Google
2016-01-13,719.57,GOOGL,Alpabet / Google
2016-01-14,731.39,GOOGL,Alpabet / Google
2016-01-15,710.49,GOOGL,Alpabet / Google
2016-01-19,719.08,GOOGL,Alpabet / Google
2016-01-20,718.56,GOOGL,Alpabet / Google
2016-01-21,726.67,GOOGL,Alpabet / Google
2016-01-22,745.46,GOOGL,Alpabet / Google
2016-01-25,733.62,GOOGL,Alpabet / Google
2016-01-26,733.79,GOOGL,Alpabet / Google
2016-01-27,717.58,GOOGL,Alpabet / Google
2016-01-28,748.3,GOOGL,Alpabet / Google
2016-01-29,761.35,GOOGL,Alpabet / Google
2016-02-01,770.77,GOOGL,Alpabet / Google
2016-02-02,780.91,GOOGL,Alpabet / Google
2016-02-03,749.38,GOOGL,Alpabet / Google
2016-02-04,730.03,GOOGL,Alpabet / Google
2016-02-05,703.76,GOOGL,Alpabet / Google
2016-02-08,704.16,GOOGL,Alpabet / Google
2016-02-09,701.02,GOOGL,Alpabet / Google
2016-02-10,706.85,GOOGL,Alpabet / Google
2016-02-11,706.36,GOOGL,Alpabet / Google
2016-02-12,706.89,GOOGL,Alpabet / Google
2016-02-16,717.64,GOOGL,Alpabet / Google
2016-02-17,731.97,GOOGL,Alpabet / Google
2016-02-18,717.51,GOOGL,Alpabet / Google
2016-02-19,722.11,GOOGL,Alpabet / Google
2016-02-22,729.05,GOOGL,Alpabet / Google
2016-02-23,717.29,GOOGL,Alpabet / Google
2016-02-24,720.9,GOOGL,Alpabet / Google
2016-02-25,729.12,GOOGL,Alpabet / Google
2016-02-26,724.86,GOOGL,Alpabet / Google
2016-02-29,717.22,GOOGL,Alpabet / Google
2016-03-01,742.17,GOOGL,Alpabet / Google
2016-03-02,739.48,GOOGL,Alpabet / Google
2016-03-03,731.59,GOOGL,Alpabet / Google
2016-03-04,730.22,GOOGL,Alpabet / Google
